,restaurant,item,calories,cal_fat,total_fat,sat_fat,trans_fat,cholesterol,sodium,total_carb,fiber,sugar,protein
413,Taco Bell,Cheesy Bean and Rice Burrito,420,160,17,0.07446808510638298,0.0,0,930,55,0.35294117647058826,4,0.05405405405405406
414,Taco Bell,Chili Cheese Burrito,380,150,17,0.1702127659574468,0.125,35,930,41,0.29411764705882354,2,0.08108108108108109
415,Taco Bell,Chicken Crunchy Cheesy Core Burrito,610,210,24,0.19148936170212766,0.0,55,1510,74,0.29411764705882354,5,0.12972972972972974
416,Taco Bell,Steak Crunchy Cheesy Core Burrito,610,220,24,0.19148936170212766,0.0,50,1520,75,0.29411764705882354,5,0.12972972972972974
417,Taco Bell,Beef Crunchy Cheesy Core Burrito,630,240,26,0.2127659574468085,0.0625,45,1530,76,0.4117647058823529,5,0.11351351351351352
418,Taco Bell,Loaded Taco Burrito,550,260,29,0.19148936170212766,0.0625,50,1130,52,0.4117647058823529,4,0.10270270270270271
419,Taco Bell,Chicken Quesarito,620,270,30,0.2127659574468085,0.0,60,1440,64,0.23529411764705882,4,0.12432432432432433
420,Taco Bell,Steak Quesarito,630,280,31,0.23404255319148937,0.0625,65,1410,64,0.17647058823529413,4,0.12972972972972974
421,Taco Bell,Beef Quesarito,650,300,34,0.2553191489361702,0.0625,60,1450,65,0.35294117647058826,5,0.11351351351351352
422,Taco Bell,Shredded Chicken Burrito,400,160,18,0.09574468085106383,0.0,30,960,45,0.17647058823529413,3,0.08108108108108109
423,Taco Bell,Smothered Burrito - Beef,710,320,35,0.2765957446808511,0.125,75,2260,70,0.5882352941176471,4,0.14594594594594595
424,Taco Bell,Smothered Burrito - Shredded Chicken,650,250,28,0.2127659574468085,0.0,70,2230,67,0.47058823529411764,4,0.1783783783783784
425,Taco Bell,Smothered Burrito - Steak,670,260,29,0.23404255319148937,0.0625,80,2080,68,0.4117647058823529,4,0.1837837837837838
426,Taco Bell,Chicken Spicy Cheesy Core Burrito,540,180,20,0.1702127659574468,0.0,55,1740,66,0.29411764705882354,5,0.12432432432432433
427,Taco Bell,Steak Spicy Cheesy Core Burrito,550,190,21,0.19148936170212766,0.0,50,1750,66,0.29411764705882354,5,0.12432432432432433
428,Taco Bell,Beef Spicy Cheesy Core Burrito,570,210,23,0.2127659574468085,0.0625,45,1760,68,0.4117647058823529,5,0.11351351351351352
429,Taco Bell,Triple Melt Burrito,410,140,16,0.1276595744680851,0.0,30,1030,50,0.23529411764705882,3,0.07567567567567568
430,Taco Bell,XXL Grilled Stuft Burrito - Beef,880,380,42,0.2978723404255319,0.125,75,2020,94,0.7058823529411765,6,0.16216216216216217
431,Taco Bell,XXL Grilled Stuft Burrito - Chicken,830,320,35,0.23404255319148937,0.0,85,1940,91,0.5882352941176471,6,0.1945945945945946
432,Taco Bell,XXL Grilled Stuft Burrito - Steak,820,320,36,0.2553191489361702,0.125,70,2020,91,0.5882352941176471,7,0.17297297297297298
433,Taco Bell,Chicken Soft Taco,170,50,6,0.06382978723404255,0.0,30,460,18,0.058823529411764705,1,0.05945945945945946
434,Taco Bell,Cool Ranch® Doritos® Double Decker® Taco,320,120,14,0.10638297872340426,0.0,25,770,36,0.35294117647058826,2,0.06486486486486487
435,Taco Bell,Cool Ranch® Doritos® Locos Taco,160,90,10,0.07446808510638298,0.0,25,350,13,0.11764705882352941,1,0.03783783783783784
436,Taco Bell,Cool Ranch® Doritos® Locos Taco Supreme,200,100,12,0.09574468085106383,0.0,35,370,15,0.17647058823529413,3,0.043243243243243246
437,Taco Bell,Crunchy Taco,170,90,10,0.0851063829787234,0.0,25,290,12,0.17647058823529413,1,0.03783783783783784
438,Taco Bell,Crunchy Taco Supreme®,200,110,12,0.10638297872340426,0.0,35,320,15,0.17647058823529413,2,0.043243243243243246
439,Taco Bell,Double Decker® Taco,320,120,14,0.10638297872340426,0.0,25,640,37,0.4117647058823529,2,0.06486486486486487
440,Taco Bell,DOUBLE DECKER® Taco Supreme®,350,140,16,0.1276595744680851,0.0,35,670,40,0.4117647058823529,3,0.07027027027027027
441,Taco Bell,Spicy Sweet Double Stacked Taco,340,160,18,0.14893617021276595,0.0,35,640,32,0.23529411764705882,6,0.05945945945945946
442,Taco Bell,Cool Ranch Habanero Double Stacked Taco,350,180,20,0.1702127659574468,0.0625,40,630,30,0.23529411764705882,3,0.06486486486486487
443,Taco Bell,Nacho Crunch Double Stacked Taco,380,170,19,0.1276595744680851,0.0,35,650,39,0.29411764705882354,2,0.06486486486486487
444,Taco Bell,Fiery Doritos® Double Decker® Taco,320,120,13,0.10638297872340426,0.0,25,770,36,0.4117647058823529,2,0.07027027027027027
445,Taco Bell,Fiery Doritos® Locos Taco,170,90,10,0.07446808510638298,0.0,25,370,12,0.17647058823529413,1,0.03783783783783784
446,Taco Bell,Fiery Doritos® Locos Taco Supreme,200,110,12,0.10638297872340426,0.0,30,390,15,0.17647058823529413,2,0.043243243243243246
447,Taco Bell,Grilled Steak Soft Taco,250,130,14,0.0851063829787234,0.0,30,550,19,0.11764705882352941,2,0.05405405405405406
448,Taco Bell,Nacho Cheese Doritos® Double Decker® Taco,320,120,13,0.10638297872340426,0.0,25,760,36,0.4117647058823529,2,0.07027027027027027
449,Taco Bell,Nacho Cheese Doritos® Locos Tacos,170,80,9,0.0851063829787234,0.0,25,340,13,0.11764705882352941,1,0.03783783783783784
450,Taco Bell,Nacho Cheese Doritos® Locos Tacos Supreme,200,100,11,0.10638297872340426,0.0,35,370,15,0.17647058823529413,2,0.043243243243243246
451,Taco Bell,Soft Taco Supreme® – Beef,230,100,11,0.10638297872340426,0.0,35,530,22,0.17647058823529413,3,0.04864864864864865
452,Taco Bell,Soft Taco-Beef,200,80,9,0.0851063829787234,0.0,25,510,19,0.17647058823529413,1,0.04864864864864865
453,Taco Bell,Spicy Potato Soft Taco,250,120,13,0.06382978723404255,0.0,10,510,28,0.17647058823529413,1,0.02702702702702703
454,Taco Bell,Chalupa Supreme® - Chicken,340,160,18,0.0851063829787234,0.0,40,530,29,0.17647058823529413,4,0.08108108108108109
455,Taco Bell,Chalupa Supreme® - Steak,340,170,18,0.0851063829787234,0.0,30,570,29,0.17647058823529413,4,0.07027027027027027
456,Taco Bell,Chalupa Supreme®–Beef,370,190,21,0.10638297872340426,0.0,30,570,31,0.23529411764705882,4,0.06486486486486487
457,Taco Bell,Double Chalupa,600,310,35,0.1702127659574468,0.0625,50,1010,50,0.35294117647058826,5,0.10810810810810811
458,Taco Bell,Wild Naked Chicken Chalupa,420,250,28,0.1276595744680851,0.0,65,1070,23,0.23529411764705882,2,0.0972972972972973
459,Taco Bell,Mild Naked Chicken Chalupa,440,270,30,0.14893617021276595,0.0,70,1090,22,0.17647058823529413,1,0.10270270270270271
460,Taco Bell,Spicy Double Chalupa,600,310,35,0.1702127659574468,0.0625,50,1240,52,0.4117647058823529,5,0.10810810810810811
461,Taco Bell,Fresco Bean Burrito,350,80,9,0.06382978723404255,0.0,0,950,57,0.5294117647058824,3,0.05405405405405406
462,Taco Bell,Fresco Burrito Supreme® – Chicken,340,80,8,0.06382978723404255,0.0,25,1020,50,0.4117647058823529,4,0.08648648648648649
463,Taco Bell,Fresco Burrito Supreme® – Steak,340,80,9,0.06382978723404255,0.0,15,1060,50,0.4117647058823529,4,0.07567567567567568
464,Taco Bell,Fresco Chicken Soft Taco,150,35,4,0.02127659574468085,0.0,25,460,18,0.11764705882352941,2,0.05405405405405406
465,Taco Bell,Fresco Crunchy Taco,140,70,8,0.0425531914893617,0.0,20,290,13,0.17647058823529413,1,0.02702702702702703
466,Taco Bell,Fresco Grilled Steak Soft Taco,150,35,4,0.0425531914893617,0.0,15,500,19,0.11764705882352941,2,0.043243243243243246
467,Taco Bell,Fresco Soft Taco,170,60,7,0.06382978723404255,0.0,20,500,20,0.17647058823529413,2,0.03783783783783784
468,Taco Bell,Cheesy Gordita Crunch,490,260,29,0.2127659574468085,0.125,55,810,39,0.29411764705882354,6,0.10270270270270271
469,Taco Bell,Doritos® Cheesy Gordita Crunch - Cool Ranch,490,250,28,0.2127659574468085,0.125,55,890,40,0.29411764705882354,5,0.10270270270270271
470,Taco Bell,Doritos® Cheesy Gordita Crunch - Fiery,490,250,28,0.2127659574468085,0.125,55,890,40,0.29411764705882354,4,0.10270270270270271
471,Taco Bell,Doritos® Cheesy Gordita Crunch - Nacho Cheese,490,250,28,0.2127659574468085,0.125,55,880,40,0.29411764705882354,5,0.10270270270270271
472,Taco Bell,Double Cheesy Gordita Crunch,570,290,32,0.2553191489361702,0.125,70,1110,44,0.4117647058823529,5,0.12972972972972974
473,Taco Bell,Gordita Supreme® – Beef,300,120,14,0.10638297872340426,0.0,30,550,31,0.23529411764705882,6,0.06486486486486487
474,Taco Bell,Gordita Supreme® - Chicken,270,90,10,0.0851063829787234,0.0,40,510,29,0.11764705882352941,6,0.08108108108108109
475,Taco Bell,Gordita Supreme® - Steak,270,90,11,0.0851063829787234,0.0,30,550,29,0.11764705882352941,6,0.07027027027027027
476,Taco Bell,Nacho Fries Bellgrande,710,360,41,0.1276595744680851,0.0,30,1420,73,0.5882352941176471,4,0.06486486486486487
477,Taco Bell,Nachos BellGrande®,760,360,39,0.1276595744680851,0.0,30,1100,82,0.7647058823529411,5,0.0918918918918919
478,Taco Bell,Nachos Supreme,430,210,23,0.10638297872340426,0.0,30,690,44,0.4117647058823529,3,0.05945945945945946
479,Taco Bell,Triple Layer Nachos,320,140,15,0.031914893617021274,0.0,0,600,41,0.35294117647058826,2,0.032432432432432434
480,Taco Bell,Triple Melt Nachos,260,140,16,0.09574468085106383,0.0,30,550,19,0.17647058823529413,1,0.04864864864864865
481,Taco Bell,Beefy Cheddar Crunchwrap Slider,410,170,19,0.1276595744680851,0.0,25,960,46,0.23529411764705882,3,0.07027027027027027
482,Taco Bell,Beefy Mini Quesadilla,210,110,12,0.0851063829787234,0.0,25,560,17,0.17647058823529413,1,0.043243243243243246
483,Taco Bell,Beefy Nacho Griller,420,170,19,0.09574468085106383,0.0,20,870,49,0.29411764705882354,3,0.05945945945945946
484,Taco Bell,BLT Crunchwrap Slider,430,210,23,0.10638297872340426,0.0,20,900,43,0.17647058823529413,4,0.05945945945945946
485,Taco Bell,Cantina Power Bowl - Chicken,560,200,22,0.0851063829787234,0.0,60,1520,64,0.5294117647058824,4,0.13513513513513514
486,Taco Bell,Cantina Power Bowl - Steak,580,210,23,0.0851063829787234,0.0,50,1460,66,0.5882352941176471,4,0.14054054054054055
487,Taco Bell,Cantina Power Bowl - Veggie,540,190,21,0.06382978723404255,0.0,10,1310,75,0.8235294117647058,4,0.07027027027027027
488,Taco Bell,Cheese Quesadilla,480,240,27,0.23404255319148937,0.125,50,1000,40,0.23529411764705882,3,0.0972972972972973
489,Taco Bell,Cheese Roll-Up,190,80,9,0.10638297872340426,0.0,20,450,18,0.11764705882352941,1,0.043243243243243246
490,Taco Bell,Chicken Quesadilla,520,250,28,0.2553191489361702,0.125,75,1210,41,0.23529411764705882,3,0.14054054054054055
491,Taco Bell,Chickstar,620,340,37,0.1702127659574468,0.0,50,1290,53,0.23529411764705882,4,0.08648648648648649
492,Taco Bell,Chili Cheese Burrito,380,150,17,0.1702127659574468,0.125,35,930,41,0.29411764705882354,2,0.08108108108108109
493,Taco Bell,Chipotle Crispy Chicken Griller,290,170,18,0.06382978723404255,0.0,25,640,22,0.058823529411764705,1,0.043243243243243246
494,Taco Bell,Crispy Chicken Quesadilla,650,340,37,0.2765957446808511,0.0625,75,1480,51,0.29411764705882354,3,0.13513513513513514
495,Taco Bell,Crunchwrap Supreme®,540,190,21,0.1276595744680851,0.0,30,1110,71,0.4117647058823529,7,0.08108108108108109
496,Taco Bell,Double Tostada,270,100,11,0.0851063829787234,0.0,15,650,32,0.47058823529411764,2,0.05945945945945946
497,Taco Bell,Express Taco Salad w/ Chips,580,260,29,0.19148936170212766,0.125,60,1270,59,0.47058823529411764,7,0.11891891891891893
498,Taco Bell,Loaded Potato Griller,470,200,22,0.1276595744680851,0.0,25,1120,55,0.23529411764705882,5,0.06486486486486487
499,Taco Bell,Mexican Pizza,540,270,31,0.1702127659574468,0.125,40,860,47,0.4117647058823529,2,0.10270270270270271
500,Taco Bell,MexiMelt®,270,130,14,0.14893617021276595,0.125,40,740,21,0.17647058823529413,2,0.07027027027027027
501,Taco Bell,Steak Quesalupa,440,210,23,0.2127659574468085,0.0625,60,840,36,0.17647058823529413,3,0.11351351351351352
502,Taco Bell,Chicken Quesalupa,440,200,23,0.2127659574468085,0.0625,60,840,37,0.17647058823529413,3,0.11351351351351352
503,Taco Bell,Beef Quesalupa,460,240,26,0.23404255319148937,0.125,50,890,38,0.23529411764705882,3,0.0972972972972973
504,Taco Bell,Shredded Chicken Mini Quesadilla,180,70,8,0.05319148936170213,0.0,25,540,15,0.11764705882352941,1,0.05945945945945946
505,Taco Bell,Spicy Chicken Crunchwrap Slider,400,180,20,0.0851063829787234,0.0,25,900,42,0.17647058823529413,3,0.07567567567567568
506,Taco Bell,Spicy Tostada,200,90,10,0.05319148936170213,0.0,10,440,22,0.23529411764705882,1,0.032432432432432434
507,Taco Bell,Stacker,390,170,18,0.1702127659574468,0.0625,40,1050,39,0.23529411764705882,3,0.0918918918918919
508,Taco Bell,Steak Quesadilla,520,250,28,0.2553191489361702,0.125,65,1250,41,0.23529411764705882,3,0.12972972972972974
509,Taco Bell,Original Triple Double Crunchwrap,700,270,30,0.19148936170212766,0.0625,45,1550,85,0.5294117647058824,7,0.11891891891891893
510,Taco Bell,Spicy Triple Double Crunchwrap,780,340,38,0.2127659574468085,0.0625,50,1850,87,0.5294117647058824,8,0.11891891891891893
511,Taco Bell,Express Taco Salad w/ Chips,580,260,29,0.19148936170212766,0.125,60,1270,59,0.47058823529411764,7,0.11891891891891893
512,Taco Bell,Fiesta Taco Salad-Beef,780,380,42,0.2127659574468085,0.125,60,1340,74,0.6470588235294118,7,0.13513513513513514
513,Taco Bell,Fiesta Taco Salad-Chicken,720,320,35,0.14893617021276595,0.0,70,1260,70,0.47058823529411764,8,0.16756756756756758
514,Taco Bell,Fiesta Taco Salad-Steak,720,320,36,0.1702127659574468,0.125,55,1340,70,0.47058823529411764,8,0.14594594594594595
